time_ms,KC1_rate,KC2_rate,MBON_approach_rate,MBON_avoid_rate,net_valence,odor_present
9.600000000000001,0.0,0.0,0.0,0.0,0.0,False
9.700000000000001,0.0,0.0,0.0,0.0,0.0,False
9.8,0.0,0.0,0.0,0.0,0.0,False
9.9,0.0,0.0,0.0,0.0,0.0,False
10.0,0.0,0.0,0.0,0.0,0.0,False
10.100000000000001,0.0,0.0,0.0,0.0,0.0,False
10.200000000000001,0.0,0.0,0.0,0.0,0.0,False
10.3,0.0,0.0,0.0,0.0,0.0,False
10.4,0.0,0.0,0.0,0.0,0.0,False
10.5,0.0,0.0,0.0,0.0,0.0,False
10.600000000000001,0.0,0.0,0.0,0.0,0.0,False
10.700000000000001,0.0,0.0,0.0,0.0,0.0,False
10.8,0.0,0.0,0.0,0.0,0.0,False
10.9,0.0,0.0,0.0,0.0,0.0,False
11.0,0.0,0.0,0.0,0.0,0.0,False
11.100000000000001,0.0,0.0,0.0,0.0,0.0,False
11.200000000000001,0.0,0.0,0.0,0.0,0.0,False
11.3,0.0,0.0,0.0,0.0,0.0,False
11.4,0.0,0.0,0.0,0.0,0.0,False
11.5,0.0,0.0,0.0,0.0,0.0,False
11.600000000000001,0.0,0.0,0.0,0.0,0.0,False
11.700000000000001,0.0,0.0,0.0,0.0,0.0,False
11.8,0.0,0.0,0.0,0.0,0.0,False
11.9,0.0,0.0,0.0,0.0,0.0,False
12.0,0.0,0.0,0.0,0.0,0.0,False
12.100000000000001,0.0,0.0,0.0,0.0,0.0,False
12.200000000000001,0.0,0.0,0.0,0.0,0.0,False
12.3,0.0,0.0,0.0,0.0,0.0,False
12.4,0.0,0.0,0.0,0.0,0.0,False
12.5,0.0,0.0,0.0,0.0,0.0,False
12.600000000000001,0.0,0.0,0.0,0.0,0.0,False
12.700000000000001,0.0,0.0,0.0,0.0,0.0,False
12.8,0.0,0.0,0.0,0.0,0.0,False
12.9,0.0,0.0,0.0,0.0,0.0,False
13.0,0.0,0.0,0.0,0.0,0.0,False
13.100000000000001,0.0,0.0,0.0,0.0,0.0,False
13.200000000000001,0.0,0.0,0.0,0.0,0.0,False
13.3,0.0,0.0,0.0,0.0,0.0,False
13.4,0.0,0.0,0.0,0.0,0.0,False
13.5,0.0,0.0,0.0,0.0,0.0,False
13.600000000000001,0.0,0.0,0.0,0.0,0.0,False
13.700000000000001,0.0,0.0,0.0,0.0,0.0,False
13.8,0.0,0.0,0.0,0.0,0.0,False
13.9,0.0,0.0,0.0,0.0,0.0,False
14.0,0.0,0.0,0.0,0.0,0.0,False
14.100000000000001,0.0,0.0,0.0,0.0,0.0,False
14.200000000000001,0.0,0.0,0.0,0.0,0.0,False
14.3,0.0,0.0,0.0,0.0,0.0,False
14.4,0.0,0.0,0.0,0.0,0.0,False
14.5,0.0,0.0,0.0,0.0,0.0,False
14.600000000000001,0.0,0.0,0.0,0.0,0.0,False
14.700000000000001,0.0,0.0,0.0,0.0,0.0,False
14.8,0.0,0.0,0.0,0.0,0.0,False
14.9,0.0,0.0,0.0,0.0,0.0,False
15.0,0.0,0.0,0.0,0.0,0.0,False
15.100000000000001,0.0,0.0,0.0,0.0,0.0,False
15.200000000000001,0.0,0.0,0.0,0.0,0.0,False
15.3,0.0,0.0,0.0,0.0,0.0,False
15.4,0.0,0.0,0.0,0.0,0.0,False
15.5,0.0,0.0,0.0,0.0,0.0,False
15.600000000000001,0.0,0.0,0.0,0.0,0.0,False
15.700000000000001,0.0,0.0,0.0,0.0,0.0,False
15.8,0.0,0.0,0.0,0.0,0.0,False
15.9,0.0,0.0,0.0,0.0,0.0,False
16.0,0.0,0.0,0.0,0.0,0.0,False
16.1,0.0,0.0,0.0,0.0,0.0,False
16.2,0.0,0.0,0.0,0.0,0.0,False
16.3,0.0,0.0,0.0,0.0,0.0,False
16.400000000000002,0.0,0.0,0.0,0.0,0.0,False
16.5,0.0,0.0,0.0,0.0,0.0,False
16.6,0.0,0.0,0.0,0.0,0.0,False
16.7,0.0,0.0,0.0,0.0,0.0,False
16.8,0.0,0.0,0.0,0.0,0.0,False
16.900000000000002,0.0,0.0,0.0,0.0,0.0,False
17.0,0.0,0.0,0.0,0.0,0.0,False
17.1,0.0,0.0,0.0,0.0,0.0,False
17.2,0.0,0.0,0.0,0.0,0.0,False
17.3,0.0,0.0,0.0,0.0,0.0,False
17.400000000000002,0.0,0.0,0.0,0.0,0.0,False
17.5,0.0,0.0,0.0,0.0,0.0,False
17.6,0.0,0.0,0.0,0.0,0.0,False
17.7,0.0,0.0,0.0,0.0,0.0,False
17.8,0.0,0.0,0.0,0.0,0.0,False
17.900000000000002,0.0,0.0,0.0,0.0,0.0,False
18.0,0.0,0.0,0.0,0.0,0.0,False
18.1,0.0,0.0,0.0,0.0,0.0,False
18.2,0.0,0.0,0.0,0.0,0.0,False
18.3,0.0,0.0,0.0,0.0,0.0,False
18.400000000000002,0.0,0.0,0.0,0.0,0.0,False
18.5,0.0,0.0,0.0,0.0,0.0,False
18.6,0.0,0.0,0.0,0.0,0.0,False
18.7,0.0,0.0,0.0,0.0,0.0,False
18.8,0.0,0.0,0.0,0.0,0.0,False
18.900000000000002,0.0,0.0,0.0,0.0,0.0,False
19.0,0.0,0.0,0.0,0.0,0.0,False
19.1,0.0,0.0,0.0,0.0,0.0,False
19.200000000000003,0.0,0.0,0.0,0.0,0.0,False
19.3,0.0,0.0,0.0,0.0,0.0,False
19.400000000000002,0.0,0.0,0.0,0.0,0.0,False
19.5,0.0,0.0,0.0,0.0,0.0,False
19.6,0.0,0.0,0.0,0.0,0.0,False
19.700000000000003,0.0,0.0,0.0,0.0,0.0,False
19.8,0.0,0.0,0.0,0.0,0.0,False
19.900000000000002,0.0,0.0,0.0,0.0,0.0,False
20.0,0.0,0.0,0.0,0.0,0.0,False
20.1,0.0,0.0,0.0,0.0,0.0,False
20.200000000000003,0.0,0.0,0.0,0.0,0.0,False
20.3,0.0,0.0,0.0,0.0,0.0,False
20.400000000000002,0.0,0.0,0.0,0.0,0.0,False
20.5,0.0,0.0,0.0,0.0,0.0,False
20.6,0.0,0.0,0.0,0.0,0.0,False
20.700000000000003,0.0,0.0,0.0,0.0,0.0,False
20.8,0.0,0.0,0.0,0.0,0.0,False
20.900000000000002,0.0,0.0,0.0,0.0,0.0,False
21.0,0.0,0.0,0.0,0.0,0.0,False
21.1,0.0,0.0,0.0,0.0,0.0,False
21.200000000000003,0.0,0.0,0.0,0.0,0.0,False
21.3,0.0,0.0,0.0,0.0,0.0,False
21.400000000000002,0.0,0.0,0.0,0.0,0.0,False
21.5,0.0,0.0,0.0,0.0,0.0,False
21.6,0.0,0.0,0.0,0.0,0.0,False
21.700000000000003,0.0,0.0,0.0,0.0,0.0,False
21.8,0.0,0.0,0.0,0.0,0.0,False
21.900000000000002,0.0,0.0,0.0,0.0,0.0,False
22.0,0.0,0.0,0.0,0.0,0.0,False
22.1,0.0,0.0,0.0,0.0,0.0,False
22.200000000000003,0.0,0.0,0.0,0.0,0.0,False
22.3,0.0,0.0,0.0,0.0,0.0,False
22.400000000000002,0.0,0.0,0.0,0.0,0.0,False
22.5,0.0,0.0,0.0,0.0,0.0,False
22.6,0.0,0.0,0.0,0.0,0.0,False
22.700000000000003,0.0,0.0,0.0,0.0,0.0,False
22.8,0.0,0.0,0.0,0.0,0.0,False
22.900000000000002,0.0,0.0,0.0,0.0,0.0,False
23.0,0.0,0.0,0.0,0.0,0.0,False
23.1,0.0,0.0,0.0,0.0,0.0,False
23.200000000000003,0.0,0.0,0.0,0.0,0.0,False
23.3,0.0,0.0,0.0,0.0,0.0,False
23.400000000000002,0.0,0.0,0.0,0.0,0.0,False
23.5,0.0,0.0,0.0,0.0,0.0,False
23.6,0.0,0.0,0.0,0.0,0.0,False
23.700000000000003,0.0,0.0,0.0,0.0,0.0,False
23.8,0.0,0.0,0.0,0.0,0.0,False
23.900000000000002,0.0,0.0,0.0,0.0,0.0,False
24.0,0.0,0.0,0.0,0.0,0.0,False
24.1,0.0,0.0,0.0,0.0,0.0,False
24.200000000000003,0.0,0.0,0.0,0.0,0.0,False
24.3,0.0,0.0,0.0,0.0,0.0,False
24.400000000000002,0.0,0.0,0.0,0.0,0.0,False
24.5,0.0,0.0,0.0,0.0,0.0,False
24.6,0.0,0.0,0.0,0.0,0.0,False
24.700000000000003,0.0,0.0,0.0,0.0,0.0,False
24.8,0.0,0.0,0.0,0.0,0.0,False
24.900000000000002,0.0,0.0,0.0,0.0,0.0,False
25.0,0.0,0.0,0.0,0.0,0.0,False
25.1,0.0,0.0,0.0,0.0,0.0,False
25.200000000000003,0.0,0.0,0.0,0.0,0.0,False
25.3,0.0,0.0,0.0,0.0,0.0,False
25.400000000000002,0.0,0.0,0.0,0.0,0.0,False
25.5,0.0,0.0,0.0,0.0,0.0,False
25.6,0.0,0.0,0.0,0.0,0.0,False
25.700000000000003,0.0,0.0,0.0,0.0,0.0,False
25.8,0.0,0.0,0.0,0.0,0.0,False
25.900000000000002,0.0,0.0,0.0,0.0,0.0,False
26.0,0.0,0.0,0.0,0.0,0.0,False
26.1,0.0,0.0,0.0,0.0,0.0,False
26.200000000000003,0.0,0.0,0.0,0.0,0.0,False
26.3,0.0,0.0,0.0,0.0,0.0,False
26.400000000000002,0.0,0.0,0.0,0.0,0.0,False
26.5,0.0,0.0,0.0,0.0,0.0,False
26.6,0.0,0.0,0.0,0.0,0.0,False
26.700000000000003,0.0,0.0,0.0,0.0,0.0,False
26.8,0.0,0.0,0.0,0.0,0.0,False
26.900000000000002,0.0,0.0,0.0,0.0,0.0,False
27.0,0.0,0.0,0.0,0.0,0.0,False
27.1,0.0,0.0,0.0,0.0,0.0,False
27.200000000000003,0.0,0.0,0.0,0.0,0.0,False
27.3,0.0,0.0,0.0,0.0,0.0,False
27.400000000000002,0.0,0.0,0.0,0.0,0.0,False
27.5,0.0,0.0,0.0,0.0,0.0,False
27.6,0.0,0.0,0.0,0.0,0.0,False
27.700000000000003,0.0,0.0,0.0,0.0,0.0,False
27.8,0.0,0.0,0.0,0.0,0.0,False
27.900000000000002,0.0,0.0,0.0,0.0,0.0,False
28.0,0.0,0.0,0.0,0.0,0.0,False
28.1,0.0,0.0,0.0,0.0,0.0,False
28.200000000000003,0.0,0.0,0.0,0.0,0.0,False
28.3,0.0,0.0,0.0,0.0,0.0,False
28.400000000000002,0.0,0.0,0.0,0.0,0.0,False
28.5,0.0,0.0,0.0,0.0,0.0,False
28.6,0.0,0.0,0.0,0.0,0.0,False
28.700000000000003,0.0,0.0,0.0,0.0,0.0,False
28.8,0.0,0.0,0.0,0.0,0.0,False
28.900000000000002,0.0,0.0,0.0,0.0,0.0,False
29.0,0.0,0.0,0.0,0.0,0.0,False
29.1,0.0,0.0,0.0,0.0,0.0,False
29.200000000000003,0.0,0.0,0.0,0.0,0.0,False
29.3,0.0,0.0,0.0,0.0,0.0,False
29.400000000000002,0.0,0.0,0.0,0.0,0.0,False
29.5,0.0,0.0,0.0,0.0,0.0,False
29.6,0.0,0.0,0.0,0.0,0.0,False
29.700000000000003,0.0,0.0,0.0,0.0,0.0,False
29.8,0.0,0.0,0.0,0.0,0.0,False
29.900000000000002,0.0,0.0,0.0,0.0,0.0,False
30.0,0.0,0.0,0.0,0.0,0.0,False
30.1,0.0,0.0,0.0,0.0,0.0,False
30.200000000000003,0.0,0.0,0.0,0.0,0.0,False
30.3,0.0,0.0,0.0,0.0,0.0,False
30.400000000000002,0.0,0.0,0.0,0.0,0.0,False
30.5,0.0,0.0,0.0,0.0,0.0,False
30.6,0.0,0.0,0.0,0.0,0.0,False
30.700000000000003,0.0,0.0,0.0,0.0,0.0,False
30.8,0.0,0.0,0.0,0.0,0.0,False
30.900000000000002,0.0,0.0,0.0,0.0,0.0,False
31.0,0.0,0.0,0.0,0.0,0.0,False
31.1,0.0,0.0,0.0,0.0,0.0,False
31.200000000000003,0.0,0.0,0.0,0.0,0.0,False
31.3,0.0,0.0,0.0,0.0,0.0,False
31.400000000000002,0.0,0.0,0.0,0.0,0.0,False
31.5,0.0,0.0,0.0,0.0,0.0,False
31.6,0.0,0.0,0.0,0.0,0.0,False
31.700000000000003,0.0,0.0,0.0,0.0,0.0,False
31.8,0.0,0.0,0.0,0.0,0.0,False
31.900000000000002,0.0,0.0,0.0,0.0,0.0,False
32.0,0.0,0.0,0.0,0.0,0.0,False
32.1,0.0,0.0,0.0,0.0,0.0,False
32.2,0.0,0.0,0.0,0.0,0.0,False
32.300000000000004,0.0,0.0,0.0,0.0,0.0,False
32.4,0.0,0.0,0.0,0.0,0.0,False
32.5,0.0,0.0,0.0,0.0,0.0,False
32.6,0.0,0.0,0.0,0.0,0.0,False
32.7,0.0,0.0,0.0,0.0,0.0,False
32.800000000000004,0.0,0.0,0.0,0.0,0.0,False
32.9,0.0,0.0,0.0,0.0,0.0,False
33.0,0.0,0.0,0.0,0.0,0.0,False
33.1,0.0,0.0,0.0,0.0,0.0,False
33.2,0.0,0.0,0.0,0.0,0.0,False
33.300000000000004,0.0,0.0,0.0,0.0,0.0,False
33.4,0.0,0.0,0.0,0.0,0.0,False
33.5,0.0,0.0,0.0,0.0,0.0,False
33.6,0.0,0.0,0.0,0.0,0.0,False
33.7,0.0,0.0,0.0,0.0,0.0,False
33.800000000000004,0.0,0.0,0.0,0.0,0.0,False
33.9,0.0,0.0,0.0,0.0,0.0,False
34.0,0.0,0.0,0.0,0.0,0.0,False
34.1,0.0,0.0,0.0,0.0,0.0,False
34.2,0.0,0.0,0.0,0.0,0.0,False
34.300000000000004,0.0,0.0,0.0,0.0,0.0,False
34.4,0.0,0.0,0.0,0.0,0.0,False
34.5,0.0,0.0,0.0,0.0,0.0,False
34.6,0.0,0.0,0.0,0.0,0.0,False
34.7,0.0,0.0,0.0,0.0,0.0,False
34.800000000000004,0.0,0.0,0.0,0.0,0.0,False
34.9,0.0,0.0,0.0,0.0,0.0,False
35.0,0.0,0.0,0.0,0.0,0.0,False
35.1,0.0,0.0,0.0,0.0,0.0,False
35.2,0.0,0.0,0.0,0.0,0.0,False
35.300000000000004,0.0,0.0,0.0,0.0,0.0,False
35.4,0.0,0.0,0.0,0.0,0.0,False
35.5,0.0,0.0,0.0,0.0,0.0,False
35.6,0.0,0.0,0.0,0.0,0.0,False
35.7,0.0,0.0,0.0,0.0,0.0,False
35.800000000000004,0.0,0.0,0.0,0.0,0.0,False
35.9,0.0,0.0,0.0,0.0,0.0,False
36.0,0.0,0.0,0.0,0.0,0.0,False
36.1,0.0,0.0,0.0,0.0,0.0,False
36.2,0.0,0.0,0.0,0.0,0.0,False
36.300000000000004,0.0,0.0,0.0,0.0,0.0,False
36.4,0.0,0.0,0.0,0.0,0.0,False
36.5,0.0,0.0,0.0,0.0,0.0,False
36.6,0.0,0.0,0.0,0.0,0.0,False
36.7,0.0,0.0,0.0,0.0,0.0,False
36.800000000000004,0.0,0.0,0.0,0.0,0.0,False
36.9,0.0,0.0,0.0,0.0,0.0,False
37.0,0.0,0.0,0.0,0.0,0.0,False
37.1,0.0,0.0,0.0,0.0,0.0,False
37.2,0.0,0.0,0.0,0.0,0.0,False
37.300000000000004,0.0,0.0,0.0,0.0,0.0,False
37.4,0.0,0.0,0.0,0.0,0.0,False
37.5,0.0,0.0,0.0,0.0,0.0,False
37.6,0.0,0.0,0.0,0.0,0.0,False
37.7,0.0,0.0,0.0,0.0,0.0,False
37.800000000000004,0.0,0.0,0.0,0.0,0.0,False
37.9,0.0,0.0,0.0,0.0,0.0,False
38.0,0.0,0.0,0.0,0.0,0.0,False
38.1,0.0,0.0,0.0,0.0,0.0,False
38.2,0.0,0.0,0.0,0.0,0.0,False
38.300000000000004,0.0,0.0,0.0,0.0,0.0,False
38.400000000000006,0.0,0.0,0.0,0.0,0.0,False
38.5,0.0,0.0,0.0,0.0,0.0,False
38.6,0.0,0.0,0.0,0.0,0.0,False
38.7,0.0,0.0,0.0,0.0,0.0,False
38.800000000000004,0.0,0.0,0.0,0.0,0.0,False
38.900000000000006,0.0,0.0,0.0,0.0,0.0,False
39.0,0.0,0.0,0.0,0.0,0.0,False
39.1,0.0,0.0,0.0,0.0,0.0,False
39.2,0.0,0.0,0.0,0.0,0.0,False
39.300000000000004,0.0,0.0,0.0,0.0,0.0,False
39.400000000000006,0.0,0.0,0.0,0.0,0.0,False
39.5,0.0,0.0,0.0,0.0,0.0,False
39.6,0.0,0.0,0.0,0.0,0.0,False
39.7,0.0,0.0,0.0,0.0,0.0,False
39.800000000000004,0.0,0.0,0.0,0.0,0.0,False
39.900000000000006,0.0,0.0,0.0,0.0,0.0,False
40.0,0.0,0.0,0.0,0.0,0.0,False
40.1,0.0,0.0,0.0,0.0,0.0,False
40.2,0.0,0.0,0.0,0.0,0.0,False
40.300000000000004,0.0,0.0,0.0,0.0,0.0,False
40.400000000000006,0.0,0.0,0.0,0.0,0.0,False
40.5,0.0,0.0,0.0,0.0,0.0,False
40.6,0.0,0.0,0.0,0.0,0.0,False
40.7,0.0,0.0,0.0,0.0,0.0,False
40.800000000000004,0.0,0.0,0.0,0.0,0.0,False
40.900000000000006,0.0,0.0,0.0,0.0,0.0,False
41.0,0.0,0.0,0.0,0.0,0.0,False
41.1,0.0,0.0,0.0,0.0,0.0,False
41.2,0.0,0.0,0.0,0.0,0.0,False
41.300000000000004,0.0,0.0,0.0,0.0,0.0,False
41.400000000000006,0.0,0.0,0.0,0.0,0.0,False
41.5,0.0,0.0,0.0,0.0,0.0,False
41.6,0.0,0.0,0.0,0.0,0.0,False
41.7,0.0,0.0,0.0,0.0,0.0,False
41.800000000000004,0.0,0.0,0.0,0.0,0.0,False
41.900000000000006,0.0,0.0,0.0,0.0,0.0,False
42.0,0.0,0.0,0.0,0.0,0.0,False
42.1,0.0,0.0,0.0,0.0,0.0,False
42.2,0.0,0.0,0.0,0.0,0.0,False
42.300000000000004,0.0,0.0,0.0,0.0,0.0,False
42.400000000000006,0.0,0.0,0.0,0.0,0.0,False
42.5,0.0,0.0,0.0,0.0,0.0,False
42.6,0.0,0.0,0.0,0.0,0.0,False
42.7,0.0,0.0,0.0,0.0,0.0,False
42.800000000000004,0.0,0.0,0.0,0.0,0.0,False
42.900000000000006,0.0,0.0,0.0,0.0,0.0,False
43.0,0.0,0.0,0.0,0.0,0.0,False
43.1,0.0,0.0,0.0,0.0,0.0,False
43.2,0.0,0.0,0.0,0.0,0.0,False
43.300000000000004,0.0,0.0,0.0,0.0,0.0,False
43.400000000000006,0.0,0.0,0.0,0.0,0.0,False
43.5,0.0,0.0,0.0,0.0,0.0,False
43.6,0.0,0.0,0.0,0.0,0.0,False
43.7,0.0,0.0,0.0,0.0,0.0,False
43.800000000000004,0.0,0.0,0.0,0.0,0.0,False
43.900000000000006,0.0,0.0,0.0,0.0,0.0,False
44.0,0.0,0.0,0.0,0.0,0.0,False
44.1,0.0,0.0,0.0,0.0,0.0,False
44.2,0.0,0.0,0.0,0.0,0.0,False
44.300000000000004,0.0,0.0,0.0,0.0,0.0,False
44.400000000000006,0.0,0.0,0.0,0.0,0.0,False
44.5,0.0,0.0,0.0,0.0,0.0,False
44.6,0.0,0.0,0.0,0.0,0.0,False
44.7,0.0,0.0,0.0,0.0,0.0,False
44.800000000000004,0.0,0.0,0.0,0.0,0.0,False
44.900000000000006,0.0,0.0,0.0,0.0,0.0,False
45.0,0.0,0.0,0.0,0.0,0.0,False
45.1,0.0,0.0,0.0,0.0,0.0,False
45.2,0.0,0.0,0.0,0.0,0.0,False
45.300000000000004,0.0,0.0,0.0,0.0,0.0,False
45.400000000000006,0.0,0.0,0.0,0.0,0.0,False
45.5,0.0,0.0,0.0,0.0,0.0,False
45.6,0.0,0.0,0.0,0.0,0.0,False
45.7,0.0,0.0,0.0,0.0,0.0,False
45.800000000000004,0.0,0.0,0.0,0.0,0.0,False
45.900000000000006,0.0,0.0,0.0,0.0,0.0,False
46.0,0.0,0.0,0.0,0.0,0.0,False
46.1,0.0,0.0,0.0,0.0,0.0,False
46.2,0.0,0.0,0.0,0.0,0.0,False
46.300000000000004,0.0,0.0,0.0,0.0,0.0,False
46.400000000000006,0.0,0.0,0.0,0.0,0.0,False
46.5,0.0,0.0,0.0,0.0,0.0,False
46.6,0.0,0.0,0.0,0.0,0.0,False
46.7,0.0,0.0,0.0,0.0,0.0,False
46.800000000000004,0.0,0.0,0.0,0.0,0.0,False
46.900000000000006,0.0,0.0,0.0,0.0,0.0,False
47.0,0.0,0.0,0.0,0.0,0.0,False
47.1,0.0,0.0,0.0,0.0,0.0,False
47.2,0.0,0.0,0.0,0.0,0.0,False
47.300000000000004,0.0,0.0,0.0,0.0,0.0,False
47.400000000000006,0.0,0.0,0.0,0.0,0.0,False
47.5,0.0,0.0,0.0,0.0,0.0,False
47.6,0.0,0.0,0.0,0.0,0.0,False
47.7,0.0,0.0,0.0,0.0,0.0,False
47.800000000000004,0.0,0.0,0.0,0.0,0.0,False
47.900000000000006,0.0,0.0,0.0,0.0,0.0,False
48.0,0.0,0.0,0.0,0.0,0.0,False
48.1,0.0,0.0,0.0,0.0,0.0,False
48.2,0.0,0.0,0.0,0.0,0.0,False
48.300000000000004,0.0,0.0,0.0,0.0,0.0,False
48.400000000000006,0.0,0.0,0.0,0.0,0.0,False
48.5,0.0,0.0,0.0,0.0,0.0,False
48.6,0.0,0.0,0.0,0.0,0.0,False
48.7,0.0,0.0,0.0,0.0,0.0,False
48.800000000000004,0.0,0.0,0.0,0.0,0.0,False
48.900000000000006,0.0,0.0,0.0,0.0,0.0,False
49.0,0.0,0.0,0.0,0.0,0.0,False
49.1,0.0,0.0,0.0,0.0,0.0,False
49.2,0.0,0.0,0.0,0.0,0.0,False
49.300000000000004,0.0,0.0,0.0,0.0,0.0,False
49.400000000000006,0.0,0.0,0.0,0.0,0.0,False
49.5,0.0,0.0,0.0,0.0,0.0,False
49.6,0.0,0.0,0.0,0.0,0.0,False
49.7,0.0,0.0,0.0,0.0,0.0,False
49.800000000000004,0.0,0.0,0.0,0.0,0.0,False
49.900000000000006,0.0,0.0,0.0,0.0,0.0,False
50.0,0.0,0.0,0.0,0.0,0.0,False
50.1,0.0,0.0,0.0,0.0,0.0,False
50.2,0.0,0.0,0.0,0.0,0.0,False
50.300000000000004,0.0,0.0,0.0,0.0,0.0,False
50.400000000000006,0.0,0.0,0.0,0.0,0.0,False
50.5,0.0,0.0,0.0,0.0,0.0,False
